Country Name,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),Battle-related deaths (number of people),CPIA building human resources rating (1=low to 6=high),CPIA business regulatory environment rating (1=low to 6=high),CPIA debt policy rating (1=low to 6=high),CPIA economic management cluster average (1=low to 6=high),CPIA efficiency of revenue mobilization rating (1=low to 6=high),CPIA equity of public resource use rating (1=low to 6=high),CPIA financial sector rating (1=low to 6=high),CPIA fiscal policy rating (1=low to 6=high),CPIA gender equality rating (1=low to 6=high),CPIA macroeconomic management rating (1=low to 6=high),CPIA policies for social inclusion/equity cluster average (1=low to 6=high),CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),CPIA property rights and rule-based governance rating (1=low to 6=high),CPIA public sector management and institutions cluster average (1=low to 6=high),CPIA quality of budgetary and financial management rating (1=low to 6=high),CPIA quality of public administration rating (1=low to 6=high),CPIA social protection rating (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),CPIA trade rating (1=low to 6=high),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths),Completeness of total death reporting (% of reported total deaths to estimated total deaths),"Contraceptive prevalence, any methods (% of women ages 15-49)","Contraceptive prevalence, modern methods (% of women ages 15-49)",Demand for family planning satisfied by modern methods (% of married women with demand for family planning),"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",GDP per capita (constant 2010 US$),GDP per capita (constant LCU),GDP per capita (current LCU),GDP per capita (current US$),GDP per capita growth (annual %),"GDP per capita, PPP (constant 2011 international $)","GDP per capita, PPP (current international $)","Government expenditure per student, primary (% of GDP per capita)","Government expenditure per student, secondary (% of GDP per capita)","Government expenditure per student, tertiary (% of GDP per capita)",Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $3.10 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),Increase in poverty gap at $3.10 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Lifetime risk of maternal death (%),Lifetime risk of maternal death (1 in: rate varies by country),"Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth (ages 15-24), gender parity index (GPI)","Literacy rate, youth female (% of females ages 15-24)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)","Maternal mortality ratio (modeled estimate, per 100,000 live births)","Maternal mortality ratio (national estimate, per 100,000 live births)",Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),"Mortality caused by road traffic injury (per 100,000 people)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)","Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)","Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)","Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)","Mortality rate attributed to unintentional poisoning (per 100,000 population)","Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)","Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, under-5, female (per 1,000 live births)","Mortality rate, under-5, male (per 1,000 live births)",Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),Number of deaths ages 5-14 years,Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,Number of people pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,Number of under-five deaths,"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Poverty gap at $1.90 a day (2011 PPP) (%),Poverty gap at $3.20 a day (2011 PPP) (%),Poverty gap at $5.50 a day (2011 PPP) (%),Poverty gap at national poverty lines (%),Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),Pregnant women receiving prenatal care (%),Prevalence of anemia among non-pregnant women (% of women ages 15-49),Prevalence of anemia among pregnant women (%),Prevalence of anemia among women of reproductive age (% of women ages 15-49),Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),Proportion of population pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),Proportion of seats held by women in national parliaments (%),Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),Rural poverty gap at national poverty lines (%),Rural poverty headcount ratio at national poverty lines (% of rural population),"Suicide mortality rate (per 100,000 population)","Suicide mortality rate, female (per 100,000 female population)","Suicide mortality rate, male (per 100,000 male population)",Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),Unmet need for contraception (% of married women ages 15-49),Urban poverty gap at national poverty lines (%),Urban poverty headcount ratio at national poverty lines (% of urban population),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",Women who believe a husband is justified in beating his wife (any of five reasons) (%),Women who believe a husband is justified in beating his wife when she argues with him (%),Women who believe a husband is justified in beating his wife when she burns the food (%),Women who believe a husband is justified in beating his wife when she goes out without telling him (%),Women who believe a husband is justified in beating his wife when she neglects the children (%),Women who believe a husband is justified in beating his wife when she refuses sex with him (%),Women who were first married by age 15 (% of women ages 20-24),Women who were first married by age 18 (% of women ages 20-24),Women's share of population ages 15+ living with HIV (%)
Greece,7.7494,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,22615.3945872492,17075.6395203608,16381.135984928402,18167.773716916203,0.220308466855428,24134.684408856207,26902.525319841006,19.6548309326172,22.582410812377898,9.2001895904541,,,,,0.0042220407122898,23700.0,,,,,,,,3.0,,36.4487242371214,,40.459926443662795,,,12.3,7.7,17.1,,,,0.2,0.1,0.3,,42.075,93.011,3.9,3.6,4.2,2.7,4.8,4.4,5.1,1.0,118.0,377.0,3.0,259.0,,,463.0,5492875.0,50.76180246702501,5328008.0,49.23819753297499,10820883.0,0.8,1.3,2.8,,1.5,2.7,6.7,,,14.7,23.3,14.9,,,19.7,,,,4.8,1.9,7.8,,,,,,,,,,,,,,,17.9
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45335.6130300796,254972.021242471,299636.454360766,44536.4013080999,-2.2150997639801098,,,,,,,,,,,,,,,,,,,,,1.99206531772746,,3.96466669963116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,31.6494,,,4.5,4.0,2.5,3.0,3.5,3.5,3.5,3.0,3.5,3.5,3.8,4.0,3.5,3.5,3.0,3.5,3.5,3.83333,4.0,4.0,13.0,,,,,,,8194.2381676678,19955.7386472504,24561.5507440761,9096.87064595412,5.76621354977149,12435.5641894715,13280.9824330093,,,,,,,,0.0664674175903627,1500.0,,,,,,,,27.0,,6.21538667817043,24.9419601809351,15.6951801425143,15.204195906633403,,21.7,17.9,25.5,,,,0.3,0.3,0.4,,97.554,185.046,14.8,13.5,16.1,10.5,16.3,14.9,17.6,1.0,5.0,30.0,1.0,21.0,,,33.0,54625.0,49.84039615453021,54974.0,50.15960384546979,109599.0,,,,,,,,,,22.8,27.2,23.0,,,33.3,,,,1.1,1.1,1.0,,,,,,,,,,,,,,,
Guam,34.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32182.8929142559,32090.8478681273,35278.9259389693,35278.9259389693,0.0414319522628688,,,,,,,,,,,,,,,,,,,,,43.55905227233911,,5.1111103846184,,,,,,,,,,,,,46.87600000000001,77.138,,,,,,,,,,,,,,,,79831.0,49.3232302006205,82022.0,50.6767697993795,161853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,73.9864,16.0,,,,,,,,,,,,,,,,,,,,,,24.8,,,60.6,48.9,65.6,,3069.04133462968,14809.2691867782,30034.16923095,3923.5733436471296,2.03073228914089,7292.710948303821,7788.497933647321,10.0650100708008,5.06996011734009,18.059490203857397,,,,,0.306323593648507,330.0,,,,,,,,88.0,140.0,7.027673569935089,38.7042873581642,14.3407300940853,27.776899969716705,,14.9,14.9,14.9,,,,1.2,0.8,1.5,,113.667,213.958,24.7,21.8,27.3,13.8,29.6,26.4,32.5,0.0,1556.0,10215.0,380.0,5744.0,,,12211.0,8257427.0,50.8073410583344,7995002.0,49.1926589416656,16252429.0,,,,,,,,,91.3,15.8,24.7,16.4,,,13.9,8.5,,,3.1,1.9,4.3,20.7,13.9,,,64.8,63.1,11.0,3.3,4.2,3.6,7.6,2.4,6.2,29.5,36.9
Guinea,139.5256,28.0,,3.5,3.0,3.0,3.33333,3.0,3.0,2.5,3.5,3.0,3.5,3.2,3.5,2.5,2.8,3.0,3.0,3.0,3.0,3.5,2.5,57.9,,,,,,,750.4030763638541,4296861.34326468,5758278.73747377,769.2560137463548,1.26217699476395,1859.74172387616,1986.1742329025303,,,,,,,,3.4621126580278503,29.0,,,,,,,,679.0,,20.1790171571842,22.825238206651893,37.8455340302623,8.21091923222372,,22.6,23.2,22.0,,,,3.1,2.2,3.9,,249.967,275.775,59.8,54.1,65.2,25.0,91.7,86.2,96.9,0.0,7930.0,25987.0,3100.0,11048.0,,,39504.0,5703181.0,49.887483258948,5728907.0,50.112516741052,11432088.0,,,,,,,,,,49.4,61.7,50.6,,,21.9,,,,6.4,5.2,7.6,,,,,,,,,,,,,,,60.2
Guinea-Bissau,89.9284,71.0,,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.5,2.0,2.5,2.2,2.5,2.0,2.2,2.0,2.5,2.0,3.0,4.0,2.0,64.2,,,,,,,574.491700576592,246919.616371614,356737.80090052896,603.1585129424041,3.39929449701764,1474.2367869793802,1574.46116409787,,,,,,,,2.6220194511627297,38.0,,,,,,,,549.0,,81.6959465579443,15.5034045549137,25.306895636374396,16.533491289257,,19.8,19.7,20.0,,,,2.2,1.5,2.9,,244.5,296.077,59.3,53.1,65.2,39.0,90.7,83.9,97.3,0.0,878.0,3838.0,370.0,2566.0,,,5815.0,883251.0,50.843307759041394,853951.0,49.156692240958606,1737202.0,,,,,,,,,,42.9,50.7,43.7,,,13.7,,,,3.9,3.3,4.6,,,,,,,,,,,,,,,60.2
Guyana,87.5268,86.0,,4.0,3.0,4.0,3.66667,3.5,3.0,3.5,3.5,3.5,3.5,3.2,2.5,3.0,3.1,3.5,2.5,3.0,3.33333,3.5,3.0,20.2,,,,,,,3690.1189473967,557781.01512577,860306.8415182059,4166.13482575402,2.6177157801571,7086.91276734193,7568.70878822088,,,,,,,,0.586945692737344,170.0,,,,,,,,229.0,,5.861420920745339,16.6785502212182,7.88166699383458,8.78918408687636,,30.6,28.9,32.3,,,,0.7,0.7,0.7,,170.683,248.061,27.5,23.8,31.0,20.1,33.3,29.0,37.4,0.0,78.0,436.0,34.0,321.0,,,527.0,380927.0,49.6365713571906,386505.0,50.3634286428094,767432.0,,,,,,,,,,32.3,29.0,32.2,,,30.4,,,,29.1,14.5,43.4,,,,,,,,,,,,,,,46.8
Haiti,38.976,74.0,,3.0,2.0,3.0,3.5,2.5,3.0,3.0,3.5,3.0,4.0,2.7,2.5,2.0,2.4,2.5,2.5,2.0,3.0,4.0,2.5,31.3,,,,,,,729.1196297702029,1425.15985632145,39609.3998789402,815.728284410317,-0.175422965908695,1653.62433889509,1766.0441827204004,,,,,,,,1.10619463243244,90.0,,,,,,,,359.0,,2.08379910858622,7.13070950837371,30.492974305123894,15.0905947031519,,26.7,25.1,28.5,,,,2.7,2.3,3.1,,212.628,274.619,56.1,50.5,61.5,29.0,75.0,68.9,81.0,1.0,3490.0,14622.0,950.0,7629.0,,,19624.0,5405795.0,50.5425087743327,5289747.0,49.4574912256673,10695542.0,,,,,,,,,,45.7,50.3,46.0,,,4.2,,,,11.7,6.5,17.0,,,,,,,,,,,,,,,55.1
Honduras,73.5778,48.0,,4.0,3.0,3.5,3.5,3.5,4.5,3.5,3.5,3.5,3.5,3.7,3.5,2.5,3.1,3.5,3.0,3.0,3.66667,4.5,3.0,14.6,,,,,,,2052.97245412901,20860.1066881336,50522.2697103759,2286.20003874608,2.04736639148943,4247.381749231629,4536.13535649536,,,40.2533683776855,,,,,0.3369169001031469,300.0,87.8936996459961,87.9220809936523,87.90682983398442,1.02111995220184,96.9996109008789,94.9932479858398,96.0075073242188,129.0,,2.07461831814069,31.1040274058395,18.9849049648899,29.893762722852607,,14.0,12.2,16.0,,,,0.4,0.2,0.6,,120.104,172.935,16.7,14.8,18.6,10.8,19.6,17.4,21.7,0.0,1008.0,3300.0,220.0,2132.0,,,3863.0,4569901.0,50.14751435219728,4543015.0,49.85248564780272,9112916.0,5.6,13.3,26.1,,16.2,32.2,53.8,,,16.9,20.9,17.1,,,25.8,,,,2.8,1.5,4.2,,,,,,,,,,,,,,,38.0
"Hong Kong SAR, China",2.8314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36260.5696163202,334311.57681072,328923.511582297,42431.8882817277,1.5199838600480602,53591.802760918894,57235.1829138288,14.8510704040527,20.3015995025635,23.317689895629893,,,,,,,,,,,,,,,,67.7931074723996,,57.796414224661795,,,,,,,,,,,,,36.065,68.02,,,,,,,,1.0,,,,,,,,3921179.0,53.77887783313021,3370121.0,46.22112216686979,7291300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,19.9328,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,14653.6201059971,3047134.82159149,3492684.77139352,12503.6820684794,3.78298515389179,25077.230631989903,26356.3137368806,18.7017192840576,21.207660675048803,21.279850006103494,,,,,0.0228129148630104,4400.0,,,,,,,,17.0,,18.380644171291102,,20.002171962477103,,,23.3,16.5,31.0,,,,0.3,0.2,0.4,,85.926,177.627,4.3,4.0,4.6,2.7,5.1,4.7,5.5,1.0,104.0,381.0,15.0,241.0,,,456.0,5164605.0,52.4696732170705,4678423.0,47.5303267829295,9843028.0,0.3,0.5,1.1,,0.5,1.0,2.7,,,25.0,26.9,25.0,,,10.1,,,,20.3,10.1,31.6,,,,,,,,,,,,,,,14.4
Iceland,7.827000000000001,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,47405.043173123304,5794878.33774164,6916312.63787918,52428.5957626253,3.3850187577001,44222.826862679,48728.0993642438,23.340650558471697,20.8348293304443,25.3747100830078,,,,,0.0068663661933533,14600.0,,,,,,,,3.0,,8.3996133321262,,22.4836871097705,,,9.3,8.2,10.2,,,,0.2,0.1,0.3,,43.185,67.533,1.7,1.6,1.9,1.1,2.3,2.1,2.5,1.0,4.0,8.0,0.0,5.0,,,10.0,164840.0,49.8284565327326,165975.0,50.171543467267504,330815.0,,,,,,,,,,14.9,21.7,15.1,,,41.3,,,,14.0,5.7,22.3,,,,,,,,,,,,,,,
India,25.9968,47.0,495.0,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,1751.66437757278,86779.92812077451,105116.579165332,1605.60543109026,6.79703974950297,5743.426497128829,6133.88707190532,,,,,,,,0.452792530554897,220.0,,,,,,,,174.0,,28.8094709362308,6.64633010373343,44.2691137704918,0.7731786222369529,,23.5,20.0,26.8,,,,2.4,1.9,2.9,,141.252,214.641,35.3,35.5,35.2,26.1,44.1,45.5,42.8,0.0,169909.0,888116.0,45000.0,658644.0,,,1111895.0,631018730.0,48.1637654142764,679133673.0,51.8362345857236,1310152403.0,,,,,,,,,,51.3,50.2,51.2,,,12.0,,,,16.5,14.9,18.0,,,,,,,,,,,,,,,41.7
Indonesia,48.6144,8.0,,,,,,,,,,,,,,,,,,,,,,21.5,,,61.5,60.7,78.8,,3824.27488523624,34764315.765105,44609441.7201709,3331.69512758628,3.5554395662474603,10358.8285659237,11063.0622072672,13.2699003219604,10.5131597518921,,0.00744,0.0001413,0.12715,0.0039416,0.314212197628261,320.0,93.3357086181641,97.1065216064453,95.2179336547852,0.999350011348724,99.6370162963867,99.7017593383789,99.6700668334961,126.0,,17.4036998710046,24.2239504046066,8.81371095623533,35.1006960475139,,26.5,22.8,30.3,,,,0.4,0.2,0.6,,145.664,205.46400000000003,22.9,20.0,25.6,13.3,27.2,24.0,30.3,1.0,25392.0,114105.0,6400.0,66299.0,181000.0,1694000.0,136090.0,128232899.0,49.628950977679104,130150357.0,50.371049022320896,258383256.0,1.2,9.0,27.0,,7.2,33.1,67.0,11.2,,27.3,40.5,27.9,0.0700707,0.6560706999999999,17.1,,,,3.4,2.0,4.8,,14.4,,,,,,,,,,,,,35.2
"Iran, Islamic Rep.",26.4394,54.0,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,,,6073.45370087772,77702468.2806569,145417822.044012,4916.08593793143,-2.61109931279073,16683.4316065827,17817.6364749842,7.645309925079348,14.5478296279907,,,,,,0.0499417079913502,2000.0,,,,,,,,25.0,,76.53374194576341,0.900611045825,30.9812507699895,0.301906227091065,,15.1,13.9,16.2,,,,1.2,0.8,1.6,,62.01300000000001,101.71,13.8,13.0,14.5,9.8,16.0,15.3,16.7,0.0,3516.0,18790.0,340.0,13275.0,,,21895.0,38987460.0,49.670479613458006,39504755.0,50.329520386541994,78492215.0,0.0,0.5,2.9,,0.3,2.4,11.0,,,29.3,33.2,29.5,,,3.1,,,,4.0,3.0,5.0,,,,,,,,,,,,,,,25.0
Iraq,79.462,,10138.0,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,5298.10391212163,5075124.87926758,5824763.28957555,4989.80307473071,-0.864992152213489,14964.0036540694,15981.315091875,,,,,,,,0.2405647544763769,420.0,,,,,,,,50.0,,46.0020249984655,2.13461990651043,62.3422443941302,4.5631454772892805,,21.6,18.6,24.9,,,,0.5,0.4,0.6,,129.796,196.039,26.7,24.1,29.2,18.2,32.3,29.1,35.2,0.0,5298.0,31956.0,620.0,22029.0,,,38241.0,17571674.0,49.39712562282561,18000587.0,50.602874377174395,35572261.0,,,,,,,,,,28.3,33.3,28.7,,,26.5,,,,3.1,2.6,3.5,,,,,,,,,,,,,,,
Ireland,10.6084,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,67719.1599244947,51131.0098539821,55820.619393159104,61908.7945308607,23.9406537028307,60494.0477446508,68959.5517470824,11.866800308227502,16.4673805236816,18.4307498931885,,,,,0.0163693376739088,6100.0,,,,,,,,8.0,,7.69188817788298,,9.19286724535148,,,10.5,8.7,12.2,,,,0.2,0.1,0.3,,,,3.1,2.8,3.4,2.3,3.7,3.4,4.1,1.0,53.0,215.0,5.0,158.0,,,260.0,2369916.0,50.402756702611896,2332041.0,49.597243297388104,4701957.0,0.2,0.3,0.4,,0.2,0.5,0.7,,,13.6,21.0,13.9,,,16.3,,,,11.5,4.5,18.5,,,,,,,,,,,,,,,34.8
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81412.8744656074,54618.17749327031,53411.310281855986,81606.2800333934,-0.5975827186005489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,10.1468,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,33179.943455464396,124058.979081395,139363.47821625,35855.275043844704,0.5551956346633349,32104.4191193521,35514.5449573587,21.4409103393555,18.7268505096436,19.3395099639893,,,,,0.0161864734690459,6200.0,,,,,,,,5.0,,22.983308626122604,,21.8325385011136,,,9.7,7.6,12.0,,,,0.2,0.1,0.2,,39.687,72.987,3.0,2.8,3.2,2.1,3.8,3.5,4.1,0.0,141.0,502.0,9.0,349.0,,,632.0,4224040.0,50.40560209529259,4156060.0,49.59439790470741,8380100.0,,,,,,,,,,14.3,23.4,14.8,,,26.7,,,,5.0,2.4,7.6,,,,,,,,,,,,,,,
Italy,6.2124,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,33959.2937236277,25640.7932991652,27203.516673033,30170.5166036556,1.02130601485391,34292.5348236811,36836.4263441635,21.7273502349854,22.897439956665,25.2581996917725,,,,,0.0050653224622997,19700.0,,,,,,,,4.0,,21.038414427699607,,31.068554476673004,,,9.8,7.3,12.4,,,,0.3,0.3,0.2,,,,3.0,2.7,3.2,2.1,3.5,3.2,3.8,1.0,424.0,1487.0,18.0,1044.0,,,1764.0,31172015.0,51.328364788697606,29558567.0,48.671635211302394,60730582.0,1.4,1.7,2.3,,2.0,2.5,3.5,,,16.1,24.2,16.3,,,31.0,,,,8.0,4.5,11.8,,,,,,,,,,,,,,,29.2
Jamaica,55.9558,95.0,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,4713.64710197445,295702.452524558,573985.79948053,4892.8974467695,0.350414362057293,8047.090058249,8594.162683099821,21.6403694152832,28.3431797027588,35.8408317565918,,,,,0.193707566750657,520.0,,,,,,,,89.0,,12.5650737701744,4.0741339090474,11.6389293766643,19.0014070222828,,14.8,13.5,16.1,,,,0.2,0.2,0.2,,100.029,164.46200000000005,13.9,12.2,15.6,11.5,16.2,14.2,18.1,0.0,132.0,672.0,43.0,555.0,,,784.0,1452473.0,50.24083149803701,1438548.0,49.75916850196299,2891021.0,,,,,,,,,,21.9,26.7,22.0,,,12.7,,,,2.1,1.0,3.3,,,,,,,,,,,,,,,
Japan,4.2384,,,,,,,,,,,,,,,,,,,,,,,12.8,,,39.8,34.4,,,47102.5808781328,4134658.66165989,4178980.81657373,34524.4698609337,1.33040088109111,37834.053405521,40396.2432092141,,,,,,,,0.0074845883998273,13400.0,,,,,,,,5.0,,37.6180852881157,,47.6261654679856,,,8.6,5.8,11.5,,,,0.4,0.3,0.6,,37.102,69.979,2.1,2.0,2.2,0.9,3.0,2.8,3.2,0.0,930.0,2182.0,56.0,965.0,,,3215.0,65022509.0,51.1420464686377,62118491.0,48.8579535313623,127141000.0,,,,,,,,,,20.3,34.1,20.7,,,9.5,,,,19.4,11.8,27.4,,,,,,,,,,,,,,,10.1
Jordan,24.131,,1.0,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,3275.27219379511,2944.22943702468,2905.06470837391,4097.4114363524895,-1.43726832736286,8407.67967196157,8979.26658769761,,,,,,,,0.203553824435187,490.0,,,,,,,,58.0,,20.3634961986623,20.155811614681895,31.5551987850337,4.8619079600801705,,19.4,15.8,23.0,,,,0.6,0.8,0.5,,92.476,127.408,15.5,14.6,16.3,10.8,18.1,17.1,19.0,0.0,929.0,3730.0,110.0,2628.0,,,4312.0,4571245.0,49.33046790548671,4695330.0,50.66953209451329,9266575.0,,,,,,,,,,33.3,36.2,33.5,,,12.0,,,,2.9,2.2,3.6,,,,,,,,,,,,,,,
Kazakhstan,29.3336,95.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,55.7,53.6,,,10617.4746550169,736126.395953338,2330535.58250601,10510.7718884148,-0.268267117585893,23524.0604446748,25123.3179901306,,19.1568202972412,11.3354301452637,,,,,0.0336977912675616,3000.0,,,,,,,,12.0,,14.9434225368086,23.200354761159502,20.684398607886397,45.699728553676,,28.6,19.8,38.9,,,,2.6,1.5,3.7,,119.634,297.51,10.7,9.4,11.9,5.6,12.0,10.6,13.3,0.0,840.0,4121.0,45.0,2161.0,,,4620.0,9047892.0,51.576082669845704,8494914.0,48.423917330154296,17542806.0,0.0,0.1,1.2,0.3,0.0,0.4,8.1,2.7,99.3,30.2,30.1,30.2,,,26.2,,,4.4,24.9,8.4,42.5,,9.8,,1.3,,,,,,,,,0.2,7.0,28.9
Kenya,83.0942,86.0,48.0,4.0,3.5,4.5,4.33333,4.0,4.0,4.0,4.0,3.5,4.5,3.7,3.5,3.0,3.4,3.5,3.5,3.5,3.83333,4.0,3.0,65.2,,,66.3,62.6,76.2,,1093.13417027403,84837.9829042054,131253.201884657,1336.8833490495,3.11662198316486,2797.86358364244,2988.07328225379,10.7925901412964,,75.3172836303711,,,,,2.353192765234,42.0,,,,,,,,510.0,,23.0101160922698,34.7113991513585,50.7154167708872,7.23168811352216,,13.3,12.9,13.8,,,,1.8,1.1,2.5,,183.125,264.091,35.1,31.5,38.5,21.8,48.7,44.5,52.7,1.0,13766.0,52151.0,8000.0,32697.0,,,72168.0,24082197.0,50.29873338636179,23796139.0,49.70126661363821,47878336.0,11.6,28.4,49.2,,36.8,66.2,86.5,36.1,93.7,25.7,38.6,26.8,,,19.7,,,,3.1,1.2,5.0,19.2,15.9,,,,,,,,,,,,,61.8
Kiribati,18.1598,,,3.0,2.5,2.0,2.6666666666666696,3.5,3.5,2.5,3.0,2.5,3.0,3.1,3.0,3.5,3.2,2.5,3.0,3.5,2.8333333333333304,3.5,3.5,29.5,,,,,,,1710.65641002456,1600.4056612278,2053.321914721,1542.5752495838,8.873685914497061,1975.79500821365,2110.11727296855,,,,,,,,0.3367639903645579,300.0,,,,,,,,90.0,,1.5100060012075098,60.030927979754,0.95615915359679,39.9579062667416,,28.5,23.1,34.5,,,,2.6,2.1,3.1,,156.933,239.965,44.8,40.3,49.2,23.8,57.8,52.8,62.6,0.0,23.0,142.0,3.0,77.0,,,183.0,56248.0,50.7054532514901,54682.0,49.2945467485099,110930.0,,,,,,,,,,24.4,35.6,25.2,,,8.7,,,,14.5,5.0,24.2,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",0.2928,,,,,,,,,,,,,,,,,,,,,,,9.6,,,,,,,,,,,,,,,,,,,,,0.152171013811438,660.0,,,,,,,,82.0,,15.739730835902,81.3113776697874,9.06298007886239,88.05519511024009,,25.8,17.9,34.6,,,,1.9,1.8,2.1,,100.544,168.812,16.0,13.9,17.4,11.1,21.0,19.0,23.6,,1500.0,5583.0,300.0,3894.0,,,7327.0,12868257.0,51.0972940965261,12315576.0,48.9027059034739,25183833.0,,,,,,,,,,31.5,37.3,31.7,,,16.3,,,,11.4,8.7,14.3,,,,,,,,,,,,,,,
"Korea, Rep.",1.6922,,,,,,,,,,,,,,,,,,,,,,,9.7,,,79.6,,,,24870.770896438706,28752128.2733078,30660110.2614102,27105.076226264,2.24966152182131,34177.6544703221,35760.734442377005,30.379579544067397,28.5370407104492,15.2674102783203,,,,,0.0138101058747008,7200.0,,,,,,,,11.0,,50.502185997908,,39.3833788482906,,,8.3,5.1,11.6,,,,0.5,0.3,0.8,,37.94300000000001,88.887,3.0,2.8,3.2,1.6,3.5,3.2,3.8,0.0,423.0,1342.0,50.0,729.0,,,1570.0,25479412.0,49.94499310565761,25535535.0,50.05500689434239,51014947.0,,,,,,,,,,21.3,25.4,21.4,,,16.3,,,,28.3,16.5,39.9,,,,,,,,,,,,,,,
